canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
99558,129046,15.0,29.33333333333333,1.9555555555555555,3.4895053997684897,3.086965128252937,45.4829755,9.18934375
99566,129054,15.0,29.33333333333333,1.9555555555555555,3.4895053997684897,-0.0546275253368562,45.4829755,9.18934375
242613,300806,15.0,12.0,0.8,52.684239232565176,1.3738661730909183,45.484108799999994,9.188205799999999
242615,300808,15.0,12.0,0.8,52.684239232565176,-1.767726480498875,45.484108799999994,9.188205799999999
242667,300863,15.0,12.0,0.8,41.97995502762613,0.444609794264289,45.48445238194607,9.188341216505215
242641,300837,15.0,12.0,0.8,41.97995502762613,-2.6969828593255043,45.48445238194607,9.188341216505215
99561,129049,15.0,29.33333333333333,1.9555555555555555,6.42644165237918,-0.1566258511019161,45.48297859539003,9.189299582905821
99567,129055,15.0,29.33333333333333,1.9555555555555555,6.42644165237918,2.984966802487877,45.48297859539003,9.189299582905821
230740,284482,15.0,18.5,1.2333333333333334,71.48583891482193,3.004979155805671,45.48504640612132,9.189431069435736
230743,284485,15.0,18.5,1.2333333333333334,71.48583891482193,-0.136613497784122,45.48504640612132,9.189431069435736
242654,300850,15.0,12.0,0.8,22.86777317568719,2.741484190135097,45.48436045454257,9.188269101346593
242669,300865,15.0,12.0,0.8,22.86777317568719,-0.4001084634546966,45.48436045454257,9.188269101346593
230744,284486,15.0,21.75,1.45,29.68664903603941,-1.577957937675719,45.48499758628833,9.189140798300794
230770,284525,15.0,21.75,1.45,29.68664903603941,1.5636347159140742,45.48499758628833,9.189140798300794
36630,47087,15.0,56.0,3.733333333333333,9.259622873592557,-0.7279071785295693,45.48382110793541,9.188181154953883
56978,73834,15.0,56.0,3.733333333333333,9.259622873592557,2.413685475060224,45.48382110793541,9.188181154953883
99556,129044,15.0,29.33333333333333,1.9555555555555555,10.09902839605617,-1.556466206581368,45.4829431,9.18936005
99571,129059,15.0,29.33333333333333,1.9555555555555555,10.09902839605617,1.585126447008425,45.4829431,9.18936005
145721,184236,15.0,25.25,1.6833333333333331,78.20079444364367,-2.932893307282907,45.48294102041302,9.190047233203083
134589,170821,15.0,25.25,1.6833333333333331,78.20079444364367,0.208699346306886,45.48294102041303,9.190047233203085
99565,129053,15.0,29.33333333333333,1.9555555555555555,10.169798551753372,-1.659576203618858,45.482944200000006,9.18932405
99568,129056,15.0,29.33333333333333,1.9555555555555555,10.169798551753372,1.4820164499709352,45.482944200000006,9.18932405
99559,129047,15.0,29.33333333333333,1.9555555555555555,10.185883341202247,-1.7688061325802868,45.48295094999999,9.1892622
99562,129050,15.0,29.33333333333333,1.9555555555555555,10.185883341202247,1.3727865210095065,45.48295094999999,9.1892622
16085,20377,15.0,54.0,3.6,37.19095025497681,0.8275473772449191,45.48363079498131,9.188231938212454
104704,135714,15.0,21.75,1.45,66.91266648461635,-1.4778306088789357,45.4849591,9.1904742
117016,149519,15.0,21.75,1.45,66.91266648461635,1.663762044710858,45.4849591,9.1904742
230769,284524,15.0,21.75,1.45,93.2055956726087,-2.872924494544963,45.484996765586885,9.189026612589673
230767,284516,15.0,21.75,1.45,93.2055956726087,0.2686681590448301,45.484996765586885,9.189026612589675
242638,300834,15.0,12.0,0.8,23.138647170065944,-0.3139205297796343,45.4843204209201,9.188195354757704
242666,300862,15.0,12.0,0.8,23.138647170065944,2.8276721238101588,45.4843204209201,9.188195354757704
230741,284483,15.0,19.166666666666668,1.277777777777778,47.98185798956335,0.0027359378356753,45.485102864948736,9.189818959944851
230756,284498,15.0,19.166666666666668,1.277777777777778,47.98185798956335,-3.138856715754118,45.485102864948736,9.189818959944851
242617,300810,15.0,12.0,0.8,34.3794115491113,-2.31896485025819,45.484192119934235,9.188147072704364
242674,300871,15.0,12.0,0.8,34.3794115491113,0.8226278033316033,45.484192119934235,9.188147072704364
56979,73835,15.0,56.0,3.733333333333333,18.161880016395227,-2.3877152039458203,45.48376134921813,9.188153590755924
99569,129057,15.0,29.33333333333333,1.9555555555555555,4.533484437805294,-0.0350295320121586,45.4829118,9.189340349999998
99572,129060,15.0,29.33333333333333,1.9555555555555555,4.533484437805294,3.1065631215776346,45.4829118,9.189340349999998
99570,129058,15.0,29.33333333333333,1.9555555555555555,3.875437389264647,3.030749117046024,45.48291365,9.189302699999999
99575,129063,15.0,29.33333333333333,1.9555555555555555,3.875437389264647,-0.1108435365437696,45.48291365,9.189302699999999
99563,129051,15.0,29.33333333333333,1.9555555555555555,3.655001140497614,-0.1967470299929878,45.48291725,9.1892693
99576,129064,15.0,29.33333333333333,1.9555555555555555,3.655001140497614,2.944845623596805,45.48291725,9.1892693
115287,147567,15.0,23.9,1.5933333333333333,151.91002586314357,-0.8330682351978882,45.48309230874203,9.188730103765412
117034,149579,15.0,23.9,1.5933333333333333,151.9100258631436,2.308524418391905,45.483092308742044,9.188730103765415
47842,62529,15.0,25.25,1.6833333333333331,75.30281020654384,-2.901419839864483,45.482896786591944,9.190060278185435
146211,184875,15.0,25.25,1.6833333333333331,75.30281020654384,0.24017281372531,45.48289678659194,9.190060278185431
99573,129061,15.0,28.125,1.875,12.093191759400426,-1.5790989017018655,45.48287320503087,9.189361828085893
117029,149574,15.0,28.125,1.875,12.093191759400426,1.5624937518879276,45.48287320503087,9.189361828085893
134591,170823,15.0,25.25,1.6833333333333331,7.956613094748353,-1.1834288458336542,45.48284830816799,9.189723113997063
146214,184878,15.0,25.25,1.6833333333333331,7.956613094748353,1.9581638077561392,45.48284830816799,9.189723113997063
47839,62526,15.0,25.25,1.6833333333333331,5.638931501184165,1.5411801399802705,45.482954750000005,9.190389049999999
145719,184234,15.0,25.25,1.6833333333333331,5.638931501184165,-1.6004125136095229,45.482954750000005,9.190389049999999
99577,129065,15.0,29.33333333333333,1.9555555555555555,11.49121210210689,-1.7264221611057753,45.48287923533538,9.189277464900224
117032,149577,15.0,29.33333333333333,1.9555555555555555,11.49121210210689,1.415170492484018,45.48287923533538,9.189277464900224
242637,300833,15.0,12.0,0.8,11.31472576486224,0.6950430566443258,45.48436639623156,9.188135090922389
242668,300864,15.0,12.0,0.8,11.31472576486224,-2.446549596945468,45.48436639623156,9.188135090922389
104685,135683,15.0,13.0,0.8666666666666667,89.16115441726636,0.3853907745164712,45.48378235396356,9.19132199887146
117018,149530,15.0,13.0,0.8666666666666667,89.16115441726636,-2.756201879073322,45.48378235396356,9.19132199887146
99564,129052,15.0,29.33333333333333,1.9555555555555555,11.741636318897552,-1.7692970011804323,45.482883257076026,9.189242775271468
117035,149580,15.0,29.33333333333333,1.9555555555555555,11.741636318897552,1.3722956524093608,45.482883257076026,9.189242775271468
117028,149573,15.0,28.125,1.875,39.93466220915526,0.1465447275813017,45.48284170535962,9.189535782127342
134590,170822,15.0,28.125,1.875,39.93466220915526,-2.995047926008492,45.482841705359625,9.189535782127342
224155,276096,15.0,25.25,1.6833333333333331,73.64087631697893,-2.917614908390066,45.482857594000976,9.190070076843634
134587,170819,15.0,25.25,1.6833333333333331,73.64087631697892,0.2239777451997268,45.482857594000976,9.190070076843636
16086,20378,15.0,31.0,2.066666666666667,27.945767267147644,1.6619403282376282,45.483636673395836,9.18810887677848
80392,105481,15.0,23.375,1.5583333333333331,55.45321009031156,0.7037883771905911,45.48308453109587,9.18863935955729
91071,118667,15.0,23.375,1.5583333333333331,55.45321009031155,-2.437804276399202,45.48308453109586,9.18863935955729
44906,58394,15.0,23.375,1.5583333333333331,105.0981490182406,2.1845434326176854,45.48321183954984,9.18845016255504
