canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
206,53665,15.0,14.22,0.948,130.62383015815425,0.9358415259937426,45.48797535097341,9.209589
207,53666,15.0,15.681818181818182,1.0454545454545454,6.769286784889108,-0.5698577186922027,45.48763272753226,9.209266625234003
208,53667,15.0,15.681818181818182,1.0454545454545454,8.475234595621592,2.5716546194533008,45.487658581655914,9.209208933191949
209,53668,15.0,19.08333333333333,1.272222222222222,12.438474006333896,2.444530219892832,45.487952274689576,9.208474534153906
210,53669,15.0,18.58333333333333,1.2388888888888887,8.258174041631818,0.9207182830887796,45.48794969204963,9.208541764926133
211,53670,15.0,19.08333333333333,1.272222222222222,15.399605221495122,-2.205321244937369,45.487890110776284,9.208477990885141
212,54149,15.0,17.333333333333332,1.1555555555555554,19.334747129466702,-2.2440531798475147,45.485094000020105,9.20658995
213,54151,15.0,17.333333333333332,1.1555555555555554,58.79459635132735,-1.6963774401394691,45.48500660881706,9.206626386783903
214,54152,6.0,11.25,1.875,19.45525126551783,-1.9822644886031469,45.486584650027986,9.206829749999999
215,54153,15.0,11.25,0.75,10.309833977261494,-0.6232850445921011,45.48662184062063,9.206902290381294
216,54154,15.0,11.4,0.76,9.489463537309364,2.517982097875052,45.48665825486595,9.206830104969805
217,54155,15.0,9.0,0.6,99.8030596091996,-2.1661708531257977,45.48641550060095,9.206544099999999
218,54156,15.0,11.4,0.76,9.489463537309364,-0.6236105557147412,45.48665825486595,9.206830104969805
219,54157,15.0,14.0,0.9333333333333332,11.241968050852542,1.4407569060215766,45.48669975546453,9.20678436849936
220,55707,15.0,20.0625,1.3375,71.67401680943351,0.9339091773541044,45.486366250292235,9.21083085
221,55708,15.0,19.428571428571427,1.295238095238095,90.20420962655372,-2.199125399974017,45.48595500046872,9.210401249999999
222,55709,15.0,18.58333333333333,1.2388888888888887,12.528543486205,2.5034985635939515,45.48620833911,9.21059424159073
223,55710,15.0,23.8,1.586666666666667,12.222918221018784,-2.189701687924743,45.48657905000872,9.211054149999999
224,55711,15.0,23.8,1.586666666666667,13.018314290285776,0.9439445450951264,45.48664360000978,9.211120300000001
225,55712,15.0,23.8,1.586666666666667,15.741685914651535,-0.6113106596139204,45.48658197076024,9.211143920678358
226,55713,15.0,23.8,1.586666666666667,16.261410380241536,2.5264415716623945,45.48663999103638,9.211026391625516
227,55714,15.0,19.25,1.2833333333333334,6.916618938858759,0.9409030406590156,45.48725410000275,9.211764799999997
228,55715,15.0,18.666666666666668,1.2444444444444445,12.239226895931337,-2.2135233369955376,45.48720565000845,9.211713549999999
229,55716,15.0,17.0,1.1333333333333333,11.741997277835074,-0.6288866815632403,45.48721475000419,9.21178915
230,56521,15.0,12.5,0.8333333333333334,69.00244282290095,0.9680552351467784,45.485189600284386,9.2053007
231,56522,15.0,12.285714285714286,0.8190476190476191,7.85729778558386,-0.6186870764667597,45.484996240189645,9.20515374004009
232,57707,15.0,13.666666666666666,0.9111111111111112,37.26717713247998,2.5135788879919687,45.485633425325396,9.205156124402217
233,57708,15.0,13.25,0.8833333333333333,66.82614001569078,2.7214469926245446,45.485597542485685,9.205068027676655
234,57709,15.0,13.666666666666666,0.9111111111111112,66.73386126040265,2.3356981727713304,45.48570073033824,9.205171714053257
235,57710,15.0,11.555555555555555,0.7703703703703704,34.595727096869155,-0.6273610332837775,45.48550053987749,9.205417389525271
236,57722,15.0,13.25,0.8833333333333333,141.82312373228788,0.955081257583533,45.48564538143162,9.20513940898474
